item,count,itemLabel
Q674593,120,Aquifoliaceae
Q27147,120,Sapindaceae
Q158563,120,Berberis vulgaris
Q7019837,120,Trigonopterus
Q161166,120,Acer negundo
Q12099,120,Secale cereale
Q310543,120,Clostridium difficile Prazmowski 1880
Q26844,120,Wild Turkey
Q26006,119,Laurus nobilis
Q147459,119,Sorbus torminalis
Q148745,119,Spiraea
Q223044,119,turtle
Q12252383,119,Rubus idaeus
Q157226,119,Cytisus
Q14751213,119,Tatiana
Q153875,118,Yersinia pestis
Q29033,118,Cercis
Q156311,118,Ulmaceae
Q156064,118,Betulaceae
Q158546,118,Lonicera tatarica
Q223751,118,Taxaceae
Q4867740,118,Gastropoda
Q2857311,118,Salmo trutta
Q2382443,118,biota
Q156212,117,Aristolochia
Q221179,117,Streptococcus pneumoniae
Q13188,117,Punica granatum
Q663961,117,Curculio
Q158590,117,Salix viminalis
Q79817,117,Cannabis
Q1109693,117,Morella cerifera
Q161113,117,Euonymus
Q156696,117,Genista
Q15879,116,Lacertilia
Q1001011,116,Quercus velutina
Q8316,116,Dicotyledones
Q147525,116,Quercus rubra
Q146661,116,Ribes rubrum
Q5185,116,Nematoda
Q106094,116,Pinus pinea
Q28922,116,Passeridae
Q158487,116,Salicaceae
Q107394,116,Philadelphus
Q120228,116,Magnoliaceae
Q472943,115,Robinia
Q2074094,115,Amorpha canescens
Q1743596,115,Malus baccata
Q33244,115,Trypanosoma brucei
Q81464,115,Spinacia oleracea
Q4882696,114,Patella
Q163822,114,Acer opalus
Q25306,114,Carnivora
Q1082365,114,Quercus macrocarpa
Q146186,114,Mespilus germanica
Q1000370,114,Pinales
Q39275,114,Mus
Q504781,114,Brassica juncea
Q158286,113,Anemone
Q156326,113,Elaeagnaceae
Q147096,113,Citrus ×aurantium
Q47542,113,beaver
Q47859,113,Mentha
Q148986,113,Rhus typhina
Q292015,113,Listeria monocytogenes
Q158303,113,Oregon grape
Q156687,113,Pseudotsuga menziesii
Q156307,113,Salix babylonica
Q148630,113,Juniperus sabina
Q160821,112,Vibrio cholerae
Q163978,112,Alnus viridis
Q157972,112,Symphoricarpos
Q1144013,112,Streptomyces
Q25345,112,Mustela erminea
Q149553,112,Populus ×canescens
Q127595,112,Perciformes
Q43012,111,leech
Q129324,111,Castanea
Q193030,111,Apicomplexa
Q36611,111,Gorilla
Q3360397,111,Paeoniaceae
Q157650,111,Gleditsia triacanthos
Q29488,110,Cercis siliquastrum
Q161421,110,Fraxinus ornus
Q25407,110,Bombus
Q21790,110,monotreme
Q42326,110,Rock Dove
Q1954417,110,Collodictyon
Q132970,110,Musa acuminata
Q2302993,110,Sindbis virus
Q129018,110,Prunus spinosa
Q44299,110,coyote
Q150162,109,Trypanosoma cruzi
Q3734751,109,Pupa
Q2264864,109,Salmonella enterica
Q15928531,108,Nipah virus
Q156332,108,Urticaceae
Q123141,108,goldfish
Q14683,108,House Sparrow
Q157634,108,Clematis
Q12844129,108,Lonicera caucasica
Q248582,108,Celtis
Q640505,108,Rosa ×centifolia
Q1946250,108,Methanosarcina acetivorans
Q161042,108,Elaeagnus
Q157354,108,Ononis
Q678294,108,Viburnum prunifolium
Q161406,108,Cotinus coggygria
Q271634,108,Pica
Q132595,108,Trichomonas vaginalis
Q1318931,108,Amorpha
Q3487324,107,Ilex verticillata
Q13541716,107,Rubus fruticosus
Q94643,107,Musa balbisiana
Q158037,107,Chaenomeles japonica
Q25950,107,Apodiformes
Q1326200,107,Ptelea trifoliata
Q207427,107,Nelumbo
Q146951,106,Prunus cerasifera
Q2734866,106,Calyciflorae
Q27980,106,Sorbus intermedia
Q429179,106,Gymnocladus
Q199765,106,Gryllotalpidae
Q161584,106,Lonicera periclymenum
Q11973077,106,Viridiplantae
Q862089,106,Giraffa
Q9482,106,squirrel
Q36146,106,Ficus carica
Q1017264,105,Quercus ilicifolia
Q6323405,105,Quercus castanea
Q163348,105,Euonymus verrucosus
Q3114111,105,Viburnum lantanoides
Q484447,105,Vigna radiata
Q18099,105,Bison
Q159224,105,Tilioideae
Q147861,105,Rhamnus cathartica
Q470006,105,Celtis occidentalis
Q12210848,105,Sambucus pubens
Q157641,105,Alnus incana
Q25368,105,Bivalvia
Q208786,105,Lucanidae
Q161352,105,Lonicera sempervirens
Q1848856,104,Ligustrum vulgare
Q370239,104,Cinnamon
Q9147,104,Spheniscidae
Q3338874,104,Spiraea cantoniensis
Q5641512,104,Halesia tetraptera
Q25357,104,Northern Raven
Q30056,104,Daucus carota
Q41387,103,Grossulariaceae
Q10304508,103,Ixodida
Q19125,103,scorpion
Q42569,103,Lama glama
Q43624,103,Trochilidae
Q171425,103,Platanaceae
Q1074027,103,Aesculus chinensis
Q156551,103,Malvaceae
Q157748,103,Pyracantha
Q149260,103,Ribes alpinum
Q41181,103,golden eagle
Q161416,103,Cornus sanguinea
Q157518,103,Salix fragilis
Q844835,103,Koelreuteria paniculata
Q44448,102,Fabaceae
Q41050,102,Orangutan
Q101711,102,Convallaria majalis
Q156512,102,Potentilla
Q157983,102,Amorpha fruticosa
Q753099,102,Ligustrum
Q157519,102,Salix aurita
Q618026,102,Southern pig-tailed macaque
Q3321544,102,Viburnum lentago
Q6074209,102,Philadelpheae
Q218425,101,Picea mariana
Q5339301,101,Cucurbita
Q163713,101,Colutea orientalis
Q465261,101,Chanos chanos
Q149376,101,Ribes aureum
Q676540,101,Cupuliferae
Q833503,101,Chinook salmon
Q1231177,101,ungulate
Q35694,101,Panthera onca
Q150839,101,Salmonella
Q10354000,101,Prinos
Q162760,101,Lonicera xylosteum
Q41611,101,Coriandrum sativum
Q45108,101,Linum usitatissimum
Q691551,100,Excavata
Q843892,100,Myricaceae
Q855740,100,Rhizaria
Q1038113,100,Nephropidae
Q3259197,100,Lonicera pyrenaica
Q161920,100,Prunus mahaleb
Q1725788,100,moth
Q13158,100,Fragaria × ananassa
Q158508,100,Viburnum lantana
Q25317,100,Barn Owl
Q468664,100,Carpinus caroliniana
Q5686857,100,Hippophae
Q165424,100,Prunus padus
Q128257,99,cephalopod
Q133287,99,Myrica
Q316856,99,Faboideae
Q161379,99,European spindle
Q201959,99,Capsicum
Q162124,99,Caragana arborescens
Q34718,99,rhinoceros
Q45989,99,kale
Q150463,99,Brussels sprouts
Q1762112,99,Pennisetum
Q158228,99,Cornus alba
Q329046,98,Arbutus unedo
Q1353171,98,Tilia dasystyla
Q156109,98,Thymelaeaceae
Q468778,98,Campsis radicans
Q213453,98,Bignoniaceae
Q5140323,98,Codon
Q388162,98,Siphonaptera
Q26308,98,Proboscidea
Q157276,98,Sambucus racemosa
Q2719926,98,Halesia
Q635162,98,Hominidae
Q159635,98,Hippocrepis emerus
Q25431,97,Sirenia
Q83483,97,sea urchin
Q311139,97,Ceanothus
Q2369767,97,Sambucaceae
Q448746,97,Alveolate
Q19081,97,prokaryotes
Q150452,97,Nasturtium officinale
Q161169,97,Dasiphora fruticosa
Q195760,97,African swine fever virus
Q18668642,97,Cryptophyta
Q161250,97,Gleditsia
Q32358523,97,Lonicera involucrata var. ledebourii
Q2724971,97,Prunus nigra
Q3575590,97,Prunus subg. Amygdalus
Q4388,97,red squirrel
Q157960,97,Sorbus aria
Q243922,97,Caragana pygmaea
Q147255,97,Thuja
Q102470,97,Hominoidea
Q160100,97,Clematis vitalba
Q4115036,96,Viburnum dentatum
Q163779,96,Aesculus ×carnea
Q2560948,96,Amorpha nana
Q157393,96,Paulownia tomentosa
Q311376,96,Plasmodium vivax
Q165173,96,Paulownia
Q161749,96,Ononis repens
Q5194627,96,Lilium
Q28101,96,Aa
Q158289,96,Hypericum perforatum
Q25814,96,seed plants
Q4465740,96,Rhabdosoma
Q41350,96,Citrus × paradisi
Q571449,95,Antarctic fur seal
Q26381,95,Cuculidae
Q156921,95,Centaurea cyanus
Q6561792,95,Euterpina acutifrons
Q687310,95,Trochilus
Q500497,95,Cercozoa
Q2995056,95,Crataegus sanguinea
Q162728,95,Acer tataricum
Q158849,95,Coronilla
Q158359,95,Rosa spinosissima
Q176647,95,Erica arborea
Q3497019,95,Laburnum alpinum
Q161388,95,Acer monspessulanum
Q2025671,95,Thalamiflorae
Q25834462,95,Euglenozoa
Q1374307,95,Juglans pyriformis
Q4035859,95,Carabus
Q158029,94,Calycanthus
Q157699,94,Lonicera caerulea
Q12111,94,Sorghum
Q25336,94,marsupial
Q860203,94,bikont
Q428023,94,Abies balsamea
Q158991,94,Opuntia
Q2045958,94,Pinus resinosa
Q164379,94,Euonymus latifolius
Q158192,94,Ampelopsis
Q131227,94,Amanita muscaria
Q17777424,93,Ribes acerifolium
Q43502,93,Raphus cucullatus
Q121749,93,Pterocarya fraxinifolia
Q15441754,93,Ribes macrobotrys
Q159328,93,Clethra
Q132703,93,Koelreuteria
Q149775,93,Ribes petraeum
Q12311633,93,Sambucus nigra var. laciniata
Q589993,93,Archamoebae
Q23907,93,cheetah
Q488032,93,Cryptophyceae
Q163372,93,Cytisus nigricans
Q170598,93,Andean Condor
Q156888,93,Brassicaceae
Q877464,92,Styracaceae
Q34887,92,Carica papaya
Q1420126,92,Pterocarya
Q15283231,92,Loukozoa
Q867622,92,Calycanthaceae
Q1074153,92,Malus spectabilis
Q1088541,92,Muscicapa
Q81091,92,Bison bonasus
Q21383487,92,Fraxinus angustifolia oxycarpa
Q894236,92,Robinia hispida
Q49625849,92,Musa sapientium
Q158953,92,Sorbaria sorbifolia
Q81515,92,Great Horned Owl
Q320193,92,Sula leucogaster
Q163981,92,Tilia americana
Q1130241,92,Conosa
Q5125285,91,pollock
Q15530898,91,Cytisus austriacus
Q21588562,91,Haptista
Q22094454,91,Percolozoa
Q71516,91,dromedary
Q1790101,91,Fraxinus nigra
Q160019,91,Prunus tenella
Q163774,91,Sorbus latifolia
Q41631,91,Soricidae
Q9079387,91,Spiraea hypericifolia
Q39708,91,Salix purpurea
Q28141,91,Salix repens
Q1041942,91,Retaria
Q207547,91,Trematoda
Q630288,91,Juglans cinerea
Q1190312,91,Acer pensylvanicum
Q161253,91,Quercus palustris
Q25284,91,parsley
Q4992358,91,Cephalanthus occidentalis
Q11299399,91,Cryptista
Q121439,90,raccoon
Q26283,90,muskrat
Q4425210,90,Ribes lacustre
Q1543680,90,Betula populifolia
Q3177997,90,Rhus glabra
Q15362915,90,Malpighia velutina
Q15545507,90,Prunus amygdalus
Q632142,90,Periploca graeca
Q273291,90,hermit crab
Q5131966,90,Clethra alnifolia
Q43375,90,Eurasian Lynx
Q157540,90,Salix cinerea
Q59882,90,Chrysanthemum
Q3780432,89,Crataegus oxyacantha L. (1753)
Q15490152,89,Caragana grandiflora
Q2354451,89,Corolliflorae
Q25769,89,Short-eared Owl
Q32789,89,zebra
Q185230,89,Pteropodidae
Q14593772,89,Discosea
Q32966121,89,Weeping Ash
Q157968,89,Parthenocissus quinquefolia
Q26816910,89,Endohelea
Q37453,89,Prunus armeniaca
Q244300,89,pygmy sperm whale
Q155874,89,Agave
Q28868725,89,Glycomonada
Q164258,88,Betula humilis
Q21438892,88,Buprestis
Q2554902,88,Philadelphus pubescens
Q26634,88,Crown-of-thorns starfish
Q2603234,88,Salix acutifolia
Q162787,88,Rosa majalis
Q645245,88,Apusozoa
Q21874526,88,Hippophae canadensis
Q13182,88,Litchi chinensis
Q159627,88,Robinia viscosa
Q39028223,88,Philadelphus gordonianus
Q132150,88,Chloroplastida
Q11090802,88,Spiraea flexuosa
Q1368339,88,Dwarf Beech
Q155945,88,Geraniaceae
Q163746,88,Spiraea salicifolia
Q10866792,88,Spiraea trilobata
Q1437921,87,Forsythia viridissima
Q126216,87,Black-crowned Night Heron
Q811624,87,Periploca
Q161235,87,Mentha pulegium
Q5705752,87,Heliomonadida
Q2482811,87,Haemulon aurolineatum
Q5705744,87,Heliomorpha
Q18604613,87,Stygamoeba
Q36101,87,koala
Q25348,87,Mallard
Q2307801,87,Tecoma
Q43032442,87,Corbihelia
Q25485,87,Great Tit
Q159132,87,Physocarpus opulifolius
Q510333,87,Heterolobosea
Q16528,87,Nelumbo nucifera
Q460523,87,Pinus ponderosa
Q600262,87,perch
Q21573564,87,Palpitomonas
Q1543142,87,Granofilosea
Q20061120,86,Salix alba var. vitellina
Q132624,86,Cuminum cyminum
Q165115,86,Equidae
Q731443,86,Magnolia × soulangeana
Q25341,86,Passeriformes
Q25408,86,Achillea millefolium
Q1055383,86,Spiraea prunifolia
Q156689,86,Asclepiadaceae
Q207642,86,Catha edulis
Q130933,86,Eurasian Eagle-owl
Q14473301,86,Tetramorium adamsi
Q285587,86,Sorbus americana
Q134283,86,Origanum vulgare
Q157555,85,Digitalis purpurea
Q5035334,85,Posthodiplostomum minimum
Q101815,85,Camellia sinensis
Q18960,85,Porifera
Q1280681,85,Echinorhynchus gadi
Q115661,85,Turdus
Q25366595,85,Thalassiothrix
Q849988,85,Bronze-tailed Peacock-Pheasant
Q156790,85,Passiflora edulis
Q21895,85,Rosales
Q38467488,85,Prinos padifolius
Q181095,85,Nicotiana tabacum
Q17435134,85,Lonicera iberica
Q193389,85,Clupeiformes
Q1936759,84,Malus coronaria
Q3241189,84,Acinetobacter baumannii
Q1723503,84,American Barberry
Q40994,84,Odobenus rosmarus
Q157124,84,Hibiscus
Q157887,84,Clematis recta
Q161093,84,Catharanthus roseus
Q17241265,84,Spiraea cana
Q190161,84,Streptococcus
Q17092469,84,Eutheria
Q1249454,84,Prunus pumila
Q1073104,84,Glycine soja
Q21309358,84,Philadelphus grandiflorus
Q241515,84,Strix
Q5047673,84,Carya tomentosa
Q3245386,84,Cephalanthus
Q25900,84,Leporidae
Q15527923,84,Sorbus graeca
Q156454,84,Vanessa atalanta
Q2697991,84,Diervilla
Q612028,84,Ptelea
Q168327,84,Capra ibex
Q117085,84,Ilex
Q81900,83,Teuthida
Q1434357,83,Unio
Q13178,83,Vaccinium sect. Cyanococcus
Q259318,83,Vitex agnus-castus
Q25352,83,White Stork
Q165091,83,Pinus contorta
Q3919027,83,Mangifera indica
Q4244649,83,Sorbus subg. Aria
Q25307,83,Common Magpie
Q1753623,83,Cotoneaster rotundifolius
Q3338352,82,Rhamnus alpina
Q4420763,82,Syringa ×persica
Q21742,82,Lamiales
Q45757,82,Artocarpus heterophyllus
Q30024,82,Taraxacum
Q159560,82,Amelanchier ovalis
Q42362723,82,Laurencia obtusa
Q748888,82,Pinus radiata
Q25332,82,Osprey
Q42046,82,Hyaena
Q163791,82,Philadelphus coronarius
Q875262,82,Citrus unshiu
Q26913,82,Harbour Seal
Q80952,82,Bengal tiger
Q93235,81,Vaccinium vitis-idaea
Q3002196,81,Crataegus coccinea
Q6553386,81,Metridia lucens
Q34505,81,hippopotamus
Q139925,81,Chenopodium quinoa
Q11825018,81,Ribes gracile
Q171892,81,Lavandula
Q148723,81,Mespilus
Q24694475,81,Prunus pumila var. depressa
Q81666,81,Acacia
Q1033449,81,Rubus caesius
Q4288475,81,Corycaeus subulatus
Q149851,81,Sequoiadendron giganteum
Q50851757,81,Prunus chamaecerasus
Q6550901,81,Acartia (Acanthacartia) tonsa
Q146118,81,Pelargonium
Q156957,81,Amelanchier
Q334422,80,Vespa
Q160114,80,Mentha spicata
Q1148371,80,Alcea
Q129958,80,Little Owl
Q159135,80,Syringa josikaea
Q133481,80,Gossypium hirsutum
Q7577709,80,Spiraea alba
Q23016035,80,Lapsana
Q159376,80,Ceratonia
Q159545,80,Cornus
Q39256712,80,Urochordata
Q170461,80,Azadirachta indica
Q867776,80,Citrus junos
Q50841237,80,Fraxinus lentiscifolia
Q40152,79,Octopoda
Q26733,79,Canada Goose
Q1756087,79,Chrysomela
Q918920,79,Crataegus douglasii
Q2100389,79,Eurydice littoralis
Q76366,79,Sterna
Q157954,79,chard
Q13181,79,Vaccinium subg. Oxycoccus
Q147064,79,Populus nigra
Q154625,79,Neisseria meningitidis
Q190858,79,Gazella
Q147498,79,Ulmus glabra
Q107272972,79,Coluber
Q2384595,78,Krohnitta subtilis
Q208028,78,Gadidae
Q618324,78,Triticum durum
Q3384,78,Brassica rapa
Q163546,78,Sorbus chamaemespilus
Q204175,78,Syrian hamster
Q683918,78,Penaeidae
Q131250,78,Mantodea
Q14624136,78,Canada
Q4467381,78,Brachyscelus crusculum
Q81214,78,Physeter macrocephalus
Q61105,78,Cedrus libani
Q93208,78,emu
Q733120,78,Darwin's rhea
Q157151,78,Salvia
Q2706095,78,Loligo
Q6556379,78,Oithona simplex
Q25686,78,Artemisia absinthium
Q47867,78,armadillo
Q647004,78,Centrarchidae
Q36071,77,Pistacia vera
Q380279,77,Vigna angularis
Q159902,77,Spiraea douglasii
Q6146274,77,Thunnini
Q25438,77,White-tailed Sea Eagle
Q155867,77,Ricinus communis
Q150129,77,Sequoia sempervirens
Q218155,77,Quercus ilex
Q164629,77,Syringa ×chinensis
Q6555976,77,Oithona nana
Q163018,77,tree peony
Q42710,76,water buffalo
Q15235218,76,Spiraea chamaedryfolia
Q25234,76,Common Blackbird
Q7182891,76,Philadelphus mexicanus
Q272181,76,Rooibos
Q163656,76,Viperidae
Q53476,76,Lamiaceae
Q2152571,76,Kondakovia longimana
Q159364,76,Clematis viticella
Q156421,76,Artemisia
Q1088271,76,Carpinus orientalis
Q4791039,76,Aristolochia sipho
Q15527871,76,Laburnum laburnum
Q81056,76,North American beaver
Q882668,76,Atlantic blue marlin
Q132072,76,beluga whale
Q2191516,76,Pholidota
Q271582,75,Pinus pinaster
Q475211,75,chum salmon
Q2578841,75,Planera
Q159857,75,fallow deer
Q301676,75,crab-eating macaque
Q26297,75,Rumex acetosa
Q192930,74,Chinchilla
Q19159,74,Tetrapoda
Q161180,74,Cucurbita maxima
Q184573,74,Phaeophyceae
Q28692,74,Pimpinella anisum
Q2081304,74,Crataegus flabellata
Q7671588,74,Oithona plumifera
Q4742336,74,Amelina
Q219329,74,Sea turtle
Q232866,74,Tayassuidae
Q855133,74,Botaurinae
Q209239,74,Columba
Q159528,74,Eucalyptus globulus
Q165437,74,beet
Q310467,73,Bacillus thuringiensis
Q4164940,73,Betta
Q21442612,73,Patella
Q180404,73,Cervus canadensis
Q19413,73,Pelecanus
Q1304908,73,Muricinae
Q320999,73,Lentinula edodes
Q25365,73,Gruidae
Q193327,73,American alligator
Q29290836,73,Sargassum polyceratium
Q93201,73,Tulip
Q194240,73,Passeri
Q124900,72,Platyhelminthes
Q334697,72,Davidia involucrata
Q122783,72,Ursus americanus
Q469576,72,Populus tremuloides
Q514052,72,Quercus agrifolia
Q26838,72,Brown Hare
Q21834,72,Didelphidae
Q146095,72,Viola
Q158930,72,Cotoneaster integerrimus
Q165354,72,Citrus × aurantiifolia
Q1227336,72,Origanum dictamnus
Q469151,72,Picea rubens
Q145794,72,Apiaceae
Q26316,72,Sapindales
Q4610,72,Decapoda
Q3125987,72,Halimeda goreauii
Q14334,71,wolverine
Q2453469,71,Juglans
Q504796,71,triggerfish
Q82738,71,Vulpes lagopus
Q310935,71,Picus
Q2234683,71,Treefish
Q163799,71,Sanguisorba minor
Q31431,71,Psittaciformes
Q133679,71,Gammaridea
Q3391243,71,Saccharum officinarum
Q2324689,71,Schistosoma mansoni
Q105187046,71,Patella
Q306939,71,Apis cerana
Q26663,71,Artemisia vulgaris
Q81564,71,alpaca
Q2611476,71,Cervicornia cuspidifera
Q122422,70,Squamata
Q25366290,70,Eucampia
Q132680,70,Octocorallia
Q2805363,70,Serratosagitta serratodentata
Q186946,70,Scarabaeidae
Q25587,70,Phocidae
Q109502092,70,"Triton Laurenti, 1768"
Q145977,70,Fagaceae
Q28437,70,Matricaria chamomilla
Q18972074,70,Redspotted grouper nervous necrosis virus
Q13360268,70,Napa cabbage
Q28524,70,Anthozoa
Q80066,70,Anisoptera
Q25618,70,Larix
Q124378,70,earthworm
Q212032,69,Bacillus
Q157806,69,Crocus
Q934874,69,coho salmon
Q165278,69,pike
Q25222,69,Strigiformes
Q217329,69,Stoyn Dimitrov
Q25327,69,Coccinellidae
Q177601,69,macaque
Q26686,69,Anethum graveolens
Q6556241,69,Oithona colcarva
Q131584,69,Papaver somniferum
Q156682,69,Valerianaceae
Q24689121,69,Populus deltoides subsp. monilifera
Q5194,69,Tardigrada
Q291827,69,Chlamydomonas reinhardtii
Q35047,69,Cyprinidae
Q184004,69,Ovibos moschatus
Q134551,68,Trichomycteridae
Q247774,68,Tayra
Q156344,68,Amaranthus
Q45559,68,Geometridae
Q174199,68,common bottlenose dolphin
Q4948663,68,Bothriocephalus acheilognathi
Q121221,68,Budgerigar
Q320584,68,Salvia divinorum
Q25510,68,Accipitridae
Q657638,68,Chestnut-bellied Seed Finch
Q639022,68,Bufo
Q26896,68,Northern Fulmar
Q3317471,68,Plecodus straeleni
Q1194683,68,Formica
Q10489711,68,Euchaeta
Q44631,68,Echinodermata
Q159323,68,Wels catfish
Q107252591,68,Leptognathus
Q1196166,68,Glycyrrhiza uralensis
Q156579,68,Moraceae
Q3147670,68,Ichneumon
Q469555,67,white oak
Q827994,67,Thysanoessa raschii
Q18112781,67,Taiwan
Q1304478,67,Rangpur
Q189308,67,retrovirus
Q25565,67,Corvidae
Q160835,67,Fringillidae
Q164306,67,Pelargonium graveolens
Q27370,67,Grey Seal
Q185237,67,Sturnidae
Q46360,67,Testudinidae
Q14677,67,Artocarpus altilis
Q127470,67,Holothuroidea
Q211457,67,Pinus halepensis
Q913609,67,Citrullus colocynthis
Q25366375,67,Stephanopyxis
Q6552304,67,Calanus glacialis
Q143441,67,Pilosa
Q162149,67,Parnassiaceae
Q932137,67,Trisopterus esmarkii
Q25401,66,Lagomorpha
Q2232798,66,Arius oetik
Q28257,66,Erinaceidae
Q131027,66,Entamoeba histolytica
Q25441,66,Cnidaria
Q207744,66,long-finned pilot whale
Q157211,66,Geranium
Q28358,66,Common Quail
Q8314,66,Cucurbitaceae
Q1061596,66,Lactobacillus
Q2576337,66,Struthio
Q2682228,66,Abietaceae
Q581391,66,Fringilla
Q156275,66,Hemerocallis
Q1095545,66,Ia
Q30197,66,Panthera uncia
Q10798,66,Sus
Q21062,66,Common Murre
Q18971313,66,Infectious spleen and kidney necrosis virus
Q3406,66,Cichlidae
Q53099,66,hyrax
Q6553154,66,Paracalanus parvus
Q207745,66,Angelica archangelica
Q25380,66,Eurasian Sparrowhawk
Q131143,66,Pseudomonas
Q10531168,65,Hysterothylacium aduncum
Q1250033,65,Prunus salicina
Q12106,65,Triticum
Q25349,65,starfish
Q193833,65,ibis
Q207848,65,Arnica montana
Q901080,65,Shark catfish
Q755105,65,Micropterus salmoides
Q27855,65,blue mussel
Q258719,65,Lycaena
Q160097,65,Alliaria petiolata
Q465934,65,Citrus hystrix
Q59798,65,Ficus
Q74411,65,Lates calcarifer
Q2360683,65,Mus
Q189393,65,Rhododendron
Q200184,65,Lutrinae
Q26764,65,Pieris brassicae
Q50753250,64,Tenthredo
Q782603,64,Balaenidae
Q27207,64,Osteichthyes
Q10571416,64,Lygaeus
Q1293045,64,Sylvia
Q162678,64,Diatomea
Q182751,64,Colubridae
Q25334,64,European Robin
Q6120,64,hedgehog
Q614156,64,Bacillus anthracis
Q128550,64,Cedrus
Q21651,64,Anseriformes
Q15041677,64,Crocus sativus
Q15343,64,platypus
Q156811,64,Lupinus
Q157819,64,Valeriana officinalis
Q147439,64,Larix kaempferi
Q4287539,64,Farranula gracilis
Q155891,64,Mycobacterium leprae
Q80079,63,Aloe vera
Q131238,63,Bacillus subtilis
Q311144,63,Sphex
Q234238,63,Morinda citrifolia
Q1052665,63,Patagonian toothfish
Q53480,63,Liliaceae
Q389185,63,Broussonetia papyrifera
Q29995,63,European Otter
Q28135,63,Hirundo
Q3758978,63,Gavia
Q26545,63,horseradish plant
Q82014,63,Jasminum
Q27344,63,Buxus sempervirens
Q244587,63,Peramelemorphia
Q3808855,63,Acartia
Q205295,63,Cerambycidae
Q891305,63,Cistus creticus
Q25469,63,Common Starling
Q257757,63,Pogostemon cablin
Q81671,63,Bertholletia excelsa
Q27897493,62,Conchoecinae
Q205256,62,Tsetse fly
Q6552508,62,Calanus hyperboreus
Q166843,62,Psidium guajava
Q184238,62,Salmonidae
Q131219,62,common dandelion
Q182881,62,Panax ginseng
Q234150,62,lemming
Q15083,62,Giraffa camelopardalis
Q1308044,62,Artemisia annua
Q1044186,62,Pinus densiflora
Q13373498,62,Anisakis pegreffii
Q133189,62,Nyctereutes procyonoides
Q43300,62,Cydonia oblonga
Q11181633,62,Ziziphus jujuba
Q145930,62,Calendula officinalis
Q533709,62,Bagridae
Q213333,62,Dasyuromorphia
Q10809423,62,Psittacus
Q36396,62,Rattus
Q29993,62,bryophyte
Q150064,62,Citrus medica
Q30961,62,Marlin
Q156338,62,Cannabaceae
Q310863,62,Pusa
Q21881,62,Fagales
Q25353,62,Northern Goshawk
